ID	StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity	CancerType
TCGA-ER-A193-06A	598.0819862	1745.4397	2343.521686	0.582505155	SKCM
TCGA-EE-A2MF-06A	-788.0521942	714.0753498	-73.97684446	0.828636802	SKCM
TCGA-EE-A29T-06A	34.14088371	1762.874443	1797.015327	0.645767553	SKCM
TCGA-FR-A3YO-06A	-169.5292382	891.0932951	721.5640569	0.757772024	SKCM
TCGA-GN-A264-06A	133.1854432	145.1699948	278.355438	0.798590535	SKCM
TCGA-EB-A44N-01A	-104.3737645	1105.982915	1001.60915	0.730316064	SKCM
TCGA-FW-A5DY-06A	-62.37300718	2611.559717	2549.186709	0.557704828	SKCM
TCGA-EE-A2GN-06A	-83.72583091	79.15109619	-4.574734726	0.822891118	SKCM
TCGA-ER-A3ES-06A	-1307.47379	-1064.359898	-2371.833688	0.967200186	SKCM
TCGA-DA-A960-01A	-1364.831443	-168.5176303	-1533.349073	0.928698258	SKCM
TCGA-ER-A194-01A	91.73830663	1519.214931	1610.953238	0.666377583	SKCM
TCGA-GN-A26A-06A	284.5757619	1717.459425	2002.035187	0.62250041	SKCM
TCGA-EB-A44R-06A	-228.0965819	825.9088277	597.8122458	0.769499582	SKCM
TCGA-XV-AAZV-01A	169.8284009	1933.130884	2102.959285	0.610838419	SKCM
TCGA-EB-A5VV-06A	607.2471297	3748.108596	4355.355726	0.320723676	SKCM
TCGA-OD-A75X-06A	-900.428888	197.7412591	-702.6876289	0.876698545	SKCM
TCGA-GF-A769-01A	-1060.426993	-164.7521319	-1225.179125	0.910978888	SKCM
TCGA-EE-A29H-06A	-541.3219436	1002.693957	461.3720136	0.782135132	SKCM
TCGA-EB-A51B-01A	-1397.854539	301.1749648	-1096.679574	0.90303751	SKCM
TCGA-D9-A1X3-06A	-806.5067454	-678.5452854	-1485.052031	0.926045918	SKCM
TCGA-EE-A183-06A	11.97084874	1941.771668	1953.742516	0.628032558	SKCM
TCGA-FS-A1Z4-06A	278.8073305	2405.264667	2684.071997	0.541162145	SKCM
TCGA-D3-A51R-06A	-865.6995556	-1458.196837	-2323.896393	0.965388841	SKCM
TCGA-EB-A41A-01A	-1121.224758	-25.23524645	-1146.460005	0.906152262	SKCM
TCGA-D9-A149-06A	-211.0426657	1391.865737	1180.823071	0.712095215	SKCM
TCGA-EB-A44O-01A	-1106.111995	-148.0740824	-1254.186077	0.912726802	SKCM
TCGA-EE-A2A2-06A	-908.181302	992.5636819	84.38237995	0.815401704	SKCM
TCGA-GF-A6C9-06A	427.6299028	2668.961447	3096.59135	0.489281257	SKCM
TCGA-D3-A5GL-06A	-897.3342973	-131.9637323	-1029.29803	0.898744686	SKCM
TCGA-EE-A2MI-06A	297.51557	1555.393046	1852.908616	0.639481484	SKCM
TCGA-WE-A8ZY-06A	-466.8211452	297.3251595	-169.4959857	0.83640392	SKCM
TCGA-EE-A29X-06A	-155.8045978	1638.482919	1482.678321	0.680298003	SKCM
TCGA-WE-A8JZ-06A	-678.2502054	-74.01865905	-752.2688644	0.880176282	SKCM
TCGA-GN-A4U9-06A	-662.8195975	90.42830582	-572.3912916	0.86733839	SKCM
TCGA-FS-A4F4-06A	495.6117856	1273.553373	1769.165159	0.648883538	SKCM
TCGA-D9-A4Z3-01A	-588.0855053	268.753352	-319.3321533	0.848255979	SKCM
TCGA-D9-A6E9-06A	192.4130458	2775.592382	2968.005428	0.505654437	SKCM
TCGA-ER-A2NC-06A	793.60505	1375.89001	2169.49506	0.603076589	SKCM
TCGA-EB-A97M-01A	-438.6094845	1048.555058	609.9455731	0.768360911	SKCM
TCGA-GN-A4U7-06A	-1336.316527	-487.3001822	-1823.616709	0.943651172	SKCM
TCGA-FS-A1ZP-06A	466.2507065	996.1196105	1462.370317	0.682479843	SKCM
TCGA-EE-A3J5-06A	137.7715174	1424.149228	1561.920745	0.671726763	SKCM
TCGA-D3-A8GP-06A	-1263.387461	-298.8496164	-1562.237077	0.930262406	SKCM
TCGA-XV-A9W2-01A	-1016.150299	14.10035512	-1002.049944	0.896983743	SKCM
TCGA-D3-A51G-06A	-19.41562416	398.2571909	378.8415667	0.789626214	SKCM
TCGA-EB-A553-01A	-282.7148427	1039.572228	756.8573855	0.754381395	SKCM
TCGA-EE-A2GM-06B	-819.976047	10.36457342	-809.6114735	0.884140267	SKCM
TCGA-D3-A8GN-06A	-149.8250449	1874.620988	1724.795943	0.653825316	SKCM
TCGA-D3-A1Q1-06A	-864.0451403	-610.0688651	-1474.114005	0.925438763	SKCM
TCGA-BF-A5EQ-01A	321.3739368	1212.62929	1534.003227	0.674756885	SKCM
TCGA-EE-A2ML-06A	-468.2666321	1297.823747	829.5571146	0.747333428	SKCM
TCGA-EE-A2GP-06A	660.9024185	1041.029367	1701.931786	0.656361078	SKCM
TCGA-EE-A2M6-06A	-702.4191857	1142.839005	440.419819	0.784047825	SKCM
TCGA-EE-A3J3-06A	460.572245	894.3842957	1354.956541	0.693918775	SKCM
TCGA-FS-A1ZF-06A	68.71069723	-204.5042875	-135.7935903	0.833682112	SKCM
TCGA-D9-A6EC-06A	-1237.348006	-22.94098803	-1260.288994	0.913092448	SKCM
TCGA-FR-A8YC-06A	-1056.499293	587.7352957	-468.7639971	0.859667397	SKCM
TCGA-EB-A4XL-01A	-236.3045416	848.8470391	612.5424976	0.768116882	SKCM
TCGA-EE-A3AC-06A	-966.1801887	1397.735722	431.5555337	0.784854801	SKCM
TCGA-EE-A3J4-06A	-415.7432753	488.2633476	72.52007234	0.816408469	SKCM
TCGA-BF-A1Q0-01A	-780.1927134	695.6570606	-84.53565283	0.829503426	SKCM
TCGA-D7-5577-01A	121.2422844	2093.151999	2214.394283	0.597806249	STAD
TCGA-D7-6818-01A	1168.557449	1543.254813	2711.812263	0.537733492	STAD
TCGA-BR-4280-01A	-404.1158495	1237.300405	833.1845553	0.746979526	STAD
TCGA-D7-8572-01A	920.0049061	1243.142525	2163.147431	0.603819575	STAD
TCGA-VQ-A91Z-01A	-1691.511016	-733.3495267	-2424.860542	0.969148053	STAD
TCGA-HU-A4HD-01A	-269.5626513	160.5421942	-109.0204571	0.831505367	STAD
TCGA-D7-8573-01A	-923.7621391	345.1764871	-578.585652	0.867790588	STAD
TCGA-BR-7959-01A	1124.787927	775.3494756	1900.137402	0.634136303	STAD
TCGA-BR-8679-01A	314.117629	143.397171	457.5148	0.782487807	STAD
TCGA-CG-5726-01A	-1165.582585	110.0330552	-1055.54953	0.900427626	STAD
TCGA-BR-6453-01A	969.2081911	2665.898983	3635.107174	0.418885461	STAD
TCGA-BR-A4QL-01A	-764.5172907	572.6851912	-191.8320994	0.838196512	STAD
TCGA-VQ-AA6A-01A	-1041.078204	-19.59541255	-1060.673616	0.900754564	STAD
TCGA-HF-7132-01A	371.9416558	1884.872481	2256.814137	0.592803083	STAD
TCGA-BR-A4IV-01A	1477.967266	820.724257	2298.691523	0.587841351	STAD
TCGA-CG-5718-01A	4.317984547	1486.555952	1490.873937	0.679415774	STAD
TCGA-BR-8296-01A	142.5492667	1891.298983	2033.848249	0.618838968	STAD
TCGA-R5-A7ZR-01A	-1041.666943	355.0894849	-686.5774579	0.875558537	STAD
TCGA-BR-8680-01A	-1042.251314	-644.3698313	-1686.621145	0.9368058	STAD
TCGA-VQ-A8P2-01A	-1138.528612	-272.9392053	-1411.467818	0.921915446	STAD
TCGA-CD-8533-01A	-473.4004929	-654.5294213	-1127.929914	0.904998482	STAD
TCGA-RD-A8N2-01A	979.5043462	1075.805611	2055.309957	0.616361261	STAD
TCGA-VQ-A92D-01A	-592.5106232	-326.5971213	-919.1077445	0.891535295	STAD
TCGA-HU-A4GT-01A	-675.9278096	518.6005321	-157.3272775	0.835423532	STAD
TCGA-ZA-A8F6-01A	818.8599946	1397.353659	2216.213653	0.59759214	STAD
TCGA-D7-A74A-01A	-1170.678404	616.9822788	-553.6961256	0.865969269	STAD
TCGA-IN-A7NR-01A	-403.0707945	1074.738343	671.6675481	0.762530858	STAD
TCGA-HU-A4H2-01A	-465.1658645	902.8786223	437.7127578	0.784294408	STAD
TCGA-BR-6456-01A	1119.034596	1216.680644	2335.715241	0.583436187	STAD
TCGA-CG-4442-01A	-255.9037614	438.0352219	182.1314605	0.807011811	STAD
TCGA-CD-8524-01A	561.160656	946.701342	1507.861998	0.677583939	STAD
TCGA-VQ-A8PO-01A	2.668884608	1569.694816	1572.363701	0.6705904	STAD
TCGA-BR-7717-01A	196.5736393	657.5556361	854.1292755	0.744931965	STAD
TCGA-CG-4475-01A	908.1292661	720.1018217	1628.231088	0.664484423	STAD
TCGA-BR-4369-01A	336.6905418	1140.592039	1477.282581	0.680878298	STAD
TCGA-HU-A4GP-01A	-551.9440363	366.9047493	-185.039287	0.837652305	STAD
TCGA-VQ-A94R-01A	505.286323	748.3859447	1253.672268	0.70454698	STAD
TCGA-VQ-A91E-01A	-1240.038425	990.2452645	-249.793161	0.842806119	STAD
TCGA-HU-A4GD-01A	-1582.852729	-82.04117165	-1664.893901	0.935685259	STAD
TCGA-FP-8211-01A	-835.0770042	928.3729786	93.29597434	0.814643572	STAD
TCGA-D7-A747-01A	875.873852	1672.219222	2548.093074	0.55783807	STAD
TCGA-KB-A93G-01A	1651.675405	1500.569377	3152.244782	0.48214037	STAD
TCGA-RD-A8MV-01A	114.7115804	2329.72121	2444.43279	0.570401627	STAD
TCGA-BR-4256-01A	1673.112541	2497.099482	4170.212023	0.34634334	STAD
TCGA-FP-7735-01A	-13.89185732	1226.686938	1212.795081	0.708792426	STAD
TCGA-VQ-A8PK-01A	-364.7333048	460.9214897	96.18818495	0.81439728	STAD
TCGA-BR-7707-01A	-162.3790513	1013.624144	851.2450931	0.745214342	STAD
TCGA-IN-A6RS-01A	-496.7363695	1282.687025	785.9506558	0.751571177	STAD
TCGA-D7-6519-01A	-417.4040293	432.3634987	14.95946944	0.821258486	STAD
TCGA-CG-4440-01A	-676.5447337	660.69037	-15.85436372	0.823830768	STAD
TCGA-BR-8487-01A	-207.3482403	1093.470587	886.1223463	0.741790729	STAD
TCGA-VQ-A94U-01A	268.5625488	62.96625009	331.5287989	0.793868485	STAD
TCGA-CG-5717-01A	-108.9114373	1472.842493	1363.931056	0.692969608	STAD
TCGA-BR-A4CR-01A	-1047.905579	-720.048673	-1767.954252	0.94091571	STAD
TCGA-HU-8249-01A	-673.2087406	890.800565	217.5918244	0.803927056	STAD
TCGA-BR-6454-01A	-4.301475302	2010.699457	2006.397982	0.621999086	STAD
TCGA-BR-8295-01A	-1187.239591	-1032.667791	-2219.907382	0.961295353	STAD
TCGA-BR-7722-01A	99.71916035	899.0595697	998.7787301	0.730599814	STAD
TCGA-HU-A4HB-01A	-198.8064	2419.020621	2220.214221	0.59712119	STAD
TCGA-BR-7958-01A	771.9202133	2485.549262	3257.469475	0.468551455	STAD
TCGA-BR-7197-01A	-321.7823233	-239.827598	-561.6099213	0.866549625	STAD
TCGA-VQ-A94P-01A	1274.948305	1338.928771	2613.877076	0.549797919	STAD
TCGA-D7-8575-01A	-202.3874017	1427.324015	1224.936613	0.707534081	STAD
TCGA-VQ-A8E0-01A	-797.1271969	781.9971766	-15.13002038	0.823770494	STAD
TCGA-VQ-A8PP-01A	-25.15253589	889.1243242	863.9717883	0.743967326	STAD
TCGA-BR-8372-01A	17.21171395	1844.892668	1862.104381	0.638443143	STAD
TCGA-VQ-A91Y-01A	954.3867004	1686.051193	2640.437894	0.546537073	STAD
TCGA-IN-A6RL-01A	-605.5561927	561.9241971	-43.63199561	0.826135149	STAD
TCGA-CG-5732-01A	-663.3675626	1709.587684	1046.220121	0.725827182	STAD
TCGA-RD-A8MW-01A	991.0424588	1977.258287	2968.300745	0.505617038	STAD
TCGA-KB-A6F7-01A	-661.909724	1451.871888	789.962164	0.751182616	STAD
TCGA-BR-8382-01A	531.3552671	1465.570867	1996.926134	0.62308716	STAD
TCGA-BR-8060-01A	865.3222327	1257.314943	2122.637176	0.6085489	STAD
TCGA-HU-A4GF-01A	-693.6869228	730.9210782	37.23415542	0.819388572	STAD
TCGA-R5-A7ZI-01A	-135.1722511	2194.649137	2059.476886	0.615879488	STAD
TCGA-BR-8588-01A	922.2038115	1852.451671	2774.655483	0.529933279	STAD
TCGA-CD-5801-01A	154.2554554	2171.620356	2325.875811	0.584608591	STAD
TCGA-CD-5800-01A	-639.9360145	369.3830064	-270.5530081	0.844442315	STAD
TCGA-CG-4462-01A	2065.743452	2335.863969	4401.60742	0.314285777	STAD
TCGA-CD-8530-01A	1193.122629	1046.735095	2239.857724	0.594805758	STAD
TCGA-VQ-A8PX-01A	-1371.264147	677.4473003	-693.8168465	0.876071426	STAD
TCGA-D7-8578-01A	885.5933631	867.1293132	1752.722676	0.650718099	STAD
TCGA-BR-6458-01A	878.2262192	1753.311221	2631.53744	0.547630701	STAD
TCGA-VQ-A8PB-01A	-224.6636768	430.7599461	206.0962693	0.804929463	STAD
TCGA-D7-6822-01A	-462.806948	430.5394053	-32.26754272	0.825194033	STAD
TCGA-BR-8284-01A	1005.005495	2002.743204	3007.748699	0.500612787	STAD
TCGA-3M-AB47-01A	1013.277304	1230.804367	2244.081671	0.594307224	STAD
TCGA-BR-8381-01A	972.3150819	2302.01131	3274.326392	0.466364049	STAD
TCGA-BR-4191-01A	1035.714262	2318.094133	3353.808395	0.456011965	STAD
TCGA-MX-A666-01A	-867.6284631	536.8956432	-330.7328199	0.849141046	STAD
TCGA-CD-A486-01A	142.551375	836.9949382	979.5463132	0.732524527	STAD
TCGA-BR-8077-01A	152.2538787	1625.251649	1777.505528	0.64795152	STAD
TCGA-MX-A663-01A	1017.595863	457.1312681	1474.727131	0.68115298	STAD
TCGA-R5-A7O7-01A	-64.1926011	1009.173931	944.9813302	0.735968983	STAD
TCGA-VQ-A8DZ-01A	-439.0555415	401.1366364	-37.9189051	0.825662322	STAD
TCGA-BR-A44T-01A	832.6422939	2773.550937	3606.193231	0.422735605	STAD
TCGA-HU-A4H6-01A	-77.25115589	1390.552925	1313.30177	0.698308497	STAD
TCGA-BR-A4CS-01A	230.4705223	856.1625993	1086.633122	0.721733838	STAD
TCGA-CG-4438-01A	101.0970966	1668.505424	1769.602521	0.648834688	STAD
TCGA-RD-A7BW-01A	1584.713548	2152.989275	3737.702823	0.405163544	STAD
TCGA-D7-8570-01A	838.1339863	2655.790297	3493.924283	0.437612376	STAD
TCGA-BR-4368-01A	660.7685607	1701.094077	2361.862638	0.580314722	STAD
TCGA-CG-5720-01A	487.4778237	1692.449455	2179.927278	0.601854367	STAD
TCGA-D7-8579-01A	1022.38523	1419.213364	2441.598594	0.570743288	STAD
TCGA-IN-A6RO-01A	-1392.154065	95.93379426	-1296.220271	0.915230345	STAD
TCGA-VQ-AA69-01A	-969.0887487	662.4546483	-306.6341004	0.847267396	STAD
TCGA-IP-7968-01A	409.6871194	889.3502312	1299.037351	0.699805737	STAD
TCGA-BR-8371-01A	603.9909137	1367.88452	1971.875433	0.625959034	STAD
TCGA-KB-A93J-01A	-197.4092524	1633.595392	1436.18614	0.685284051	STAD
TCGA-D7-A4YU-01A	516.0590603	2130.856147	2646.915207	0.545740597	STAD
TCGA-BR-6705-01A	1583.817938	1206.259896	2790.077835	0.528012112	STAD
TCGA-BR-6803-01A	1155.700221	1594.626552	2750.326774	0.532958388	STAD
TCGA-D7-A6EX-01A	-535.0471849	-207.9709925	-743.0181773	0.87953095	STAD
TCGA-HU-A4G9-01A	-1689.473624	-360.2683613	-2049.741985	0.954114178	STAD
TCGA-BR-6564-01A	1253.494727	1388.879224	2642.37395	0.54629906	STAD
TCGA-D7-A4YX-01A	-389.4651996	1411.462051	1021.996852	0.72826847	STAD
TCGA-CG-4441-01A	522.9111958	1078.095606	1601.006802	0.667465485	STAD
TCGA-VQ-A8DV-01A	-1176.696304	-415.4816092	-1592.177913	0.931865908	STAD
TCGA-CG-5719-01A	1162.308938	1425.316548	2587.625487	0.553012589	STAD
TCGA-HU-A4GX-01A	-500.2749883	1594.370418	1094.095429	0.720975216	STAD
TCGA-BR-8483-01A	-652.0260713	-311.6567303	-963.6828016	0.894479895	STAD
TCGA-VQ-A8PC-01A	212.0781735	1514.935153	1727.013327	0.653579004	STAD
TCGA-CD-8526-01A	100.6860969	824.408135	925.0942319	0.737942184	STAD
TCGA-BR-8380-01A	919.1824468	681.6467057	1600.829152	0.667484903	STAD
TCGA-VQ-A8PQ-01A	790.1660598	2891.40182	3681.567879	0.412683039	STAD
TCGA-BR-8291-01A	1674.765609	1841.288591	3516.0542	0.434689216	STAD
TCGA-HU-A4GQ-01A	219.1016957	851.0134679	1070.115164	0.723409983	STAD
TCGA-BR-8081-01A	1041.268545	2284.839875	3326.10842	0.45962685	STAD
TCGA-HU-A4H4-01A	-174.5803748	1700.15524	1525.574865	0.675669461	STAD
TCGA-VQ-A91K-01A	10.6131704	1158.600493	1169.213663	0.713290619	STAD
TCGA-R5-A7ZE-01B	-1317.374841	-443.1881666	-1760.563007	0.940547748	STAD
TCGA-BR-4367-01A	1170.129314	1883.899175	3054.028489	0.494720485	STAD
TCGA-BR-8297-01A	614.8358095	694.550908	1309.386717	0.698719739	STAD
TCGA-BR-8687-01A	-97.99245239	195.5562088	97.56375637	0.814280089	STAD
TCGA-BR-8683-01A	585.3753816	779.7324691	1365.107851	0.692845058	STAD
TCGA-F1-A72C-01A	422.0336228	1175.778742	1597.812364	0.667814579	STAD
TCGA-VQ-A8PM-01A	270.1200654	1644.754505	1914.87457	0.632462153	STAD
TCGA-VQ-A925-01A	-884.3750611	159.2605933	-725.1144678	0.878277375	STAD
TCGA-IN-7808-01A	-6.95956464	2876.527556	2869.567992	0.5180673	STAD
TCGA-HU-A4G8-01A	-385.8191397	1099.883759	714.0646194	0.758489878	STAD
TCGA-CD-A48A-01A	-386.407785	653.3053347	266.8975497	0.79960169	STAD
TCGA-B7-A5TJ-01A	-454.7035375	154.801429	-299.9021085	0.846742095	STAD
TCGA-IN-8462-01A	116.437863	730.996754	847.434617	0.745587203	STAD
TCGA-BR-4294-01A	-706.6372988	-82.62463191	-789.2619307	0.882740698	STAD
TCGA-BR-A4J4-01A	143.2226767	1078.932714	1222.15539	0.707822525	STAD
TCGA-IN-7806-01A	-784.3756169	124.5103997	-659.8652172	0.873657506	STAD
TCGA-VQ-AA6F-01A	-551.2114829	1088.617965	537.406482	0.775132058	STAD
TCGA-BR-A4J8-01A	487.1320679	620.7026409	1107.834709	0.71957621	STAD
TCGA-BR-6707-01A	152.3978817	1872.691555	2025.089436	0.61984839	STAD
TCGA-HU-A4GC-01A	-122.7976684	590.7323419	467.9346735	0.781534514	STAD
TCGA-BR-8682-01A	873.771194	1130.839648	2004.610842	0.622204475	STAD
TCGA-HU-A4H0-01A	-605.3338384	1584.367001	979.0331625	0.732575801	STAD
TCGA-BR-8677-01A	1142.461628	1675.071105	2817.532733	0.524585357	STAD
TCGA-FP-7998-01A	1280.102867	2850.52332	4130.626187	0.351788564	STAD
TCGA-D7-8574-01A	1548.320537	2716.223904	4264.544441	0.333320662	STAD
TCGA-VQ-A8P5-01A	134.9730022	755.7922459	890.7652481	0.741333506	STAD
TCGA-CD-8532-01A	427.2458387	1980.570028	2407.815867	0.574808159	STAD
TCGA-VQ-A91A-01A	1195.285674	1072.648878	2267.934551	0.591487686	STAD
TCGA-CG-4466-01A	-992.8975289	57.488099	-935.4094299	0.892616607	STAD
TCGA-BR-8369-01A	78.24787502	173.0783664	251.3262414	0.800972225	STAD
TCGA-D7-A4Z0-01A	573.0884159	1681.00285	2254.091266	0.593124922	STAD
TCGA-CG-4444-01A	543.0920497	1382.607217	1925.699267	0.631230576	STAD
TCGA-BR-7715-01A	327.0960623	83.49770547	410.5937677	0.786757802	STAD
TCGA-BR-8590-01A	1163.798615	1612.989769	2776.788383	0.529667744	STAD
TCGA-VQ-A927-01A	-218.7547956	737.6948436	518.940048	0.7768418	STAD
TCGA-D7-A6EV-01A	-983.646293	27.01982493	-956.6264681	0.894016306	STAD
TCGA-D7-A748-01A	1753.188996	2243.333384	3996.52238	0.370145834	STAD
TCGA-VQ-A91U-01A	-404.1029745	1185.856318	781.7533434	0.751977457	STAD
TCGA-IN-8663-01A	-819.6052362	-91.05565417	-910.6608904	0.890972995	STAD
TCGA-CG-4477-01A	524.263764	2047.464496	2571.72826	0.554955314	STAD
TCGA-CG-4460-01A	-356.0077561	542.6793521	186.6715961	0.806618076	STAD
TCGA-RD-A8N5-01A	1386.853429	1684.350181	3071.20361	0.49252794	STAD
TCGA-BR-4363-01A	838.2853446	1668.501913	2506.787257	0.562859949	STAD
TCGA-D7-A6EZ-01A	292.3249689	1811.104965	2103.429934	0.610783719	STAD
TCGA-IN-A7NT-01A	-284.433521	218.6982538	-65.73526722	0.827958984	STAD
TCGA-VQ-A8PD-01A	535.5292978	2258.252098	2793.781396	0.527550355	STAD
TCGA-VQ-A924-01A	-114.6817528	1031.502124	916.8203708	0.738761267	STAD
TCGA-IN-A6RN-01A	-1010.453633	217.954593	-792.4990398	0.882963862	STAD
TCGA-HU-A4GH-01A	-1661.075625	438.8316565	-1222.243968	0.910801099	STAD
TCGA-HU-A4H8-01A	-1287.924796	234.2482797	-1053.676517	0.900307993	STAD
TCGA-BR-4370-01A	1295.122819	1834.868602	3129.991421	0.484999584	STAD
TCGA-FP-A9TM-01A	-965.3216732	1521.036781	555.7151078	0.773431304	STAD
TCGA-BR-6852-01A	740.0530945	2357.870822	3097.923916	0.489110656	STAD
TCGA-CG-4476-01A	1245.714741	1792.635806	3038.350547	0.496719157	STAD
TCGA-VQ-A8DU-01A	-253.4235623	433.4293296	180.0057673	0.807196035	STAD
TCGA-CG-4443-01A	-255.3658088	-212.051579	-467.4173878	0.859566401	STAD
TCGA-BR-4257-01A	860.5867843	1714.674186	2575.26097	0.554523859	STAD
TCGA-D7-6815-01A	61.42473062	463.8802892	525.3050198	0.776253134	STAD
TCGA-BR-A4J9-01A	787.0618581	991.3318742	1778.393732	0.647852208	STAD
TCGA-BR-7723-01A	72.08577527	907.9615026	980.0472779	0.732474466	STAD
TCGA-RD-A8NB-01A	496.3274805	1705.868117	2202.195597	0.599240728	STAD
TCGA-D7-6520-01A	435.2317265	635.5672922	1070.799019	0.723340674	STAD
TCGA-BR-6452-01A	170.2444871	1278.777592	1449.022079	0.683910642	STAD
TCGA-IN-A6RR-01A	-810.2190092	467.8110082	-342.408001	0.85004496	STAD
TCGA-VQ-A928-01A	212.7772407	294.4691459	507.2463866	0.777921524	STAD
TCGA-BR-A4J7-01A	1172.656237	2011.823533	3184.47977	0.477989554	STAD
TCGA-BR-8059-01A	690.5781191	291.738533	982.3166521	0.732247641	STAD
TCGA-VQ-A8DT-01A	-1163.185464	238.6269057	-924.5585583	0.891897423	STAD
TCGA-VQ-A8P8-01A	156.6843005	1184.982211	1341.666511	0.69532215	STAD
TCGA-VQ-A91D-01A	-50.29605854	936.4587371	886.1626786	0.741786759	STAD
TCGA-BR-7901-01A	936.8049137	1279.886766	2216.69168	0.597535877	STAD
TCGA-CG-4306-01A	500.4370314	1470.501584	1970.938616	0.626066269	STAD
TCGA-BR-6565-01A	542.8931377	1500.154384	2043.047522	0.617777683	STAD
TCGA-BR-7704-01A	161.5268123	2105.00059	2266.527402	0.591654221	STAD
TCGA-CG-4436-01A	-615.0878471	1184.243272	569.1554253	0.772179229	STAD
TCGA-HU-A4G2-01A	-73.81010284	1003.158549	929.3484465	0.737520609	STAD
TCGA-VQ-A94T-01A	-768.7384465	-304.6880345	-1073.426481	0.901566036	STAD
TCGA-VQ-A8PU-01A	-1078.923239	-39.28952493	-1118.212764	0.904390765	STAD
TCGA-VQ-A8PJ-01A	-1072.026257	-72.4393989	-1144.465656	0.906028405	STAD
TCGA-IN-A6RI-01A	-1325.819697	-39.81402959	-1365.633726	0.919288267	STAD
TCGA-IN-A7NU-01A	192.764955	1353.129755	1545.89471	0.673467585	STAD
TCGA-CD-8534-01A	9.061885429	952.9656043	962.0274897	0.734272668	STAD
TCGA-VQ-AA68-01A	-948.630204	756.7267169	-191.9034872	0.838202227	STAD
TCGA-FP-8631-01A	-155.5631557	89.77877904	-65.78437663	0.827963027	STAD
TCGA-D7-A6EY-01A	319.6749177	2067.716324	2387.391242	0.57725888	STAD
TCGA-D7-6526-01A	-594.8467267	177.6258764	-417.2208503	0.855777739	STAD
TCGA-BR-8364-01A	1592.782519	1545.131398	3137.913916	0.483982257	STAD
TCGA-BR-6563-01A	1530.958326	2428.37162	3959.329947	0.375211947	STAD
TCGA-BR-8676-01A	-495.1417644	1578.500194	1083.358429	0.722066472	STAD
TCGA-CG-5721-01A	500.4729703	2620.292733	3120.765703	0.486183431	STAD
TCGA-HF-7133-01A	294.0496428	1627.811894	1921.861537	0.631667395	STAD
TCGA-CD-8528-01A	-10.49311316	539.7966948	529.3035816	0.775882979	STAD
TCGA-HU-8244-01A	-1753.509825	-35.80635152	-1789.316177	0.941972953	STAD
TCGA-CD-5813-01A	1714.580377	2383.086473	4097.66685	0.356313227	STAD
TCGA-BR-8484-01A	550.0573374	1862.954302	2413.01164	0.5741839	STAD
TCGA-BR-6457-01A	1468.566917	1587.794776	3056.361693	0.494422816	STAD
TCGA-FP-7916-01A	964.7056932	2290.521095	3255.226788	0.468842257	STAD
TCGA-BR-4187-01A	2051.506085	2178.842333	4230.348418	0.338048971	STAD
TCGA-KB-A93H-01A	-1413.318869	191.0925017	-1222.226368	0.910800033	STAD
TCGA-BR-8592-01A	1286.381808	1492.665552	2779.047361	0.529386457	STAD
TCGA-BR-4366-01A	78.22560875	628.5892023	706.814811	0.759182964	STAD
TCGA-BR-7851-01A	326.9448	1045.864291	1372.80909	0.692029461	STAD
TCGA-SW-A7EA-01A	-152.4867917	902.4100579	749.9232662	0.755049157	STAD
TCGA-CD-5803-01A	1606.902136	2574.308144	4181.210281	0.344828392	STAD
TCGA-D7-6525-01A	245.8405345	743.1873623	989.0278968	0.731576372	STAD
TCGA-RD-A8N9-01A	1346.69494	1552.614975	2899.309915	0.514328158	STAD
TCGA-BR-4279-01A	2022.597442	2145.518319	4168.115761	0.346631986	STAD
TCGA-BR-8080-01A	1408.034834	1786.684301	3194.719135	0.476668814	STAD
TCGA-BR-A4PF-01A	-162.8308093	1545.679663	1382.848854	0.690964876	STAD
TCGA-HU-A4G3-01A	-495.3218502	445.7010578	-49.62079237	0.82663017	STAD
TCGA-CD-8531-01A	361.692928	2183.101558	2544.794486	0.558239861	STAD
TCGA-R5-A7ZF-01A	-1257.294408	-158.8203116	-1416.114719	0.922179476	STAD
TCGA-CD-A487-01A	199.2862492	454.6310744	653.9173235	0.764213918	STAD
TCGA-BR-8384-01A	1410.87606	1478.063316	2888.939376	0.515633055	STAD
TCGA-VQ-A922-01A	305.904471	-131.3166205	174.5878505	0.807665224	STAD
TCGA-B7-A5TI-01A	420.885446	702.8599973	1123.745443	0.717952438	STAD
TCGA-BR-8368-01A	-871.3659373	679.5224194	-191.8435179	0.838197426	STAD
TCGA-BR-4357-01A	715.6985168	1966.742987	2682.441504	0.541363393	STAD
TCGA-BR-4371-01A	-820.7102037	739.8579168	-80.85228693	0.829201337	STAD
TCGA-VQ-A91N-01A	-997.7529521	115.4145647	-882.3383874	0.8890776	STAD
TCGA-VQ-AA6J-01A	56.47433263	1764.239715	1820.714047	0.643107547	STAD
TCGA-CG-5724-01A	93.75540357	1085.014957	1178.770361	0.71230673	STAD
TCGA-VQ-A94O-01A	-602.3792794	454.8654687	-147.5138107	0.834630956	STAD
TCGA-BR-8591-01A	112.9838297	1143.900001	1256.883831	0.704212355	STAD
TCGA-VQ-AA64-01A	329.8959794	198.6758385	528.5718179	0.77595074	STAD
TCGA-FP-8099-01A	-2.940899442	629.6240292	626.6831298	0.76678615	STAD
