ID	TP53	TP63	TP73	Type	CancerType
TCGA-50-5932-11	0.137788675	0.741387349	0.032620648	Normal	LUAD
TCGA-50-5933-01	0.088201958	0.881017157	0.03622203	Tumor	LUAD
TCGA-50-5933-11	0.08529272	0.829018233	0.03137299	Normal	LUAD
TCGA-50-5935-01	0.081494839	0.831219398	0.034591747	Tumor	LUAD
TCGA-50-5935-11	0.097206268	0.780967138	0.01846261	Normal	LUAD
TCGA-50-5936-01	0.089438359	0.644271843	0.071263609	Tumor	LUAD
TCGA-50-5936-11	0.103025541	0.711817325	0.028393423	Normal	LUAD
TCGA-50-5939-01	0.080813432	0.849858603	0.019033383	Tumor	LUAD
TCGA-50-5939-11	0.100109815	0.814911705	0.028390398	Normal	LUAD
TCGA-50-5941-01	0.092463002	0.716122943	0.006673209	Tumor	LUAD
TCGA-50-5942-01	0.090432561	0.820143158	0.015446003	Tumor	LUAD
TCGA-50-5944-01	0.0868636691	0.4853821026	0.0135403727	Tumor	LUAD
TCGA-50-5946-01	0.076086402	0.815065987	0.038406457	Tumor	LUAD
TCGA-50-5946-02	0.129666816	0.8528961	0.023663726	Tumor	LUAD
TCGA-50-6590-01	0.1037534529	0.7104615447	0.0261589404	Tumor	LUAD
TCGA-50-6591-01	0.078740539	0.797982397	0.0478738	Tumor	LUAD
TCGA-50-6591-11	0.098537589	0.68996695	0.047900969	Normal	LUAD
TCGA-50-6592-01	0.107356263	0.765599621	0.032733847	Tumor	LUAD
TCGA-50-6592-11	0.129778418	0.573416666	0.077836879	Normal	LUAD
TCGA-50-6593-01	0.083985694	0.556910611	0.006367804	Tumor	LUAD
TCGA-50-6593-11	0.153265581	0.714668846	0.022524997	Normal	LUAD
TCGA-50-6594-01	0.0815106172	0.8612512848	0.0172588832	Tumor	LUAD
TCGA-50-6594-11	0.081761614	0.719020993	0.028571429	Normal	LUAD
TCGA-50-6595-01	0.089345236	0.599910106	0.037629351	Tumor	LUAD
TCGA-50-6597-01	0.09768559	0.5034313221	0.0256758919	Tumor	LUAD
TCGA-50-6673-01	0.103147145	0.79955414	0.040155829	Tumor	LUAD
TCGA-50-7109-01	0.079649577	0.526132542	0.02599137	Tumor	LUAD
TCGA-50-8457-01	0.099072504	0.837723049	0.027888446	Tumor	LUAD
TCGA-50-8459-01	0.070724812	0.743107906	0.019357885	Tumor	LUAD
TCGA-50-8460-01	0.098592035	0.584141996	0.034022105	Tumor	LUAD
TCGA-53-7624-01	0.094308283	0.880325	0.010418174	Tumor	LUAD
TCGA-53-7626-01	0.0823431411	0.5712637311	0.0158560756	Tumor	LUAD
TCGA-53-7813-01	0.102231368	0.618435198	0.030974859	Tumor	LUAD
TCGA-53-A4EZ-01	0.071751536	0.853236568	0.030591335	Tumor	LUAD
TCGA-55-5899-01	0.09392169	0.512064451	0.017391304	Tumor	LUAD
TCGA-55-6543-01	0.104506919	0.353481542	0.037505041	Tumor	LUAD
TCGA-55-6642-01	0.0993632834	0.8482749982	0.0216573462	Tumor	LUAD
TCGA-55-6712-01	0.0992317611	0.7193400554	0.0641056423	Tumor	LUAD
TCGA-55-6968-01	0.1253634473	0.8297126569	0.0300594583	Tumor	LUAD
TCGA-55-6969-01	0.139111012	0.757021921	0.059091852	Tumor	LUAD
TCGA-55-6970-01	0.0808076115	0.7547902134	0.0074234457	Tumor	LUAD
TCGA-55-6971-01	0.1120376425	0.6770869735	0.0326184539	Tumor	LUAD
TCGA-55-6972-01	0.083319788	0.481417647	0.016682113	Tumor	LUAD
TCGA-55-6975-01	0.117210025	0.735835988	0.08549715	Tumor	LUAD
TCGA-55-6978-01	0.105560353	0.655627519	0.024088279	Tumor	LUAD
TCGA-55-6979-01	0.102184824	0.665798633	0.019597169	Tumor	LUAD
TCGA-55-6980-01	0.100805087	0.662632372	0.043169154	Tumor	LUAD
TCGA-55-6981-01	0.12663934	0.5817573	0.03865708	Tumor	LUAD
TCGA-55-6982-01	0.079701687	0.743545067	0.017852001	Tumor	LUAD
TCGA-55-6983-01	0.12710273	0.69742929	0.03476275	Tumor	LUAD
TCGA-55-6984-01	0.114746336	0.802834023	0.034298158	Tumor	LUAD
TCGA-55-6985-01	0.1361132	0.7118762	0.03687436	Tumor	LUAD
TCGA-55-6986-01	0.0859686208	0.7397219441	0.0246157854	Tumor	LUAD
TCGA-55-6987-01	0.121161861	0.606126703	0.062350318	Tumor	LUAD
TCGA-55-7227-01	0.0964048821	0.5327451439	0.0261088393	Tumor	LUAD
TCGA-55-7281-01	0.0808853948	0.5249937936	0.0303743819	Tumor	LUAD
TCGA-55-7283-01	0.114755982	0.81331923	0.041065207	Tumor	LUAD
TCGA-55-7284-01	0.110467483	0.501546498	0.016996449	Tumor	LUAD
TCGA-55-7570-01	0.094484759	0.605629264	0.027452524	Tumor	LUAD
TCGA-55-7573-01	0.105172886	0.780675005	0.025427332	Tumor	LUAD
TCGA-55-7574-01	0.111249251	0.714912233	0.032838983	Tumor	LUAD
TCGA-55-7576-01	0.122447987	0.6841694719	0.0301819184	Tumor	LUAD
TCGA-55-7724-01	0.092508949	0.705569765	0.024533582	Tumor	LUAD
TCGA-55-7725-01	0.096502092	0.604865869	0.062278761	Tumor	LUAD
TCGA-55-7726-01	0.100015983	0.493942506	0.038086245	Tumor	LUAD
TCGA-55-7727-01	0.135559064	0.651235944	0.026328862	Tumor	LUAD
TCGA-55-7728-01	0.08242989	0.588171628	0.023713695	Tumor	LUAD
TCGA-55-7815-01	0.108751475	0.812676011	0.020589559	Tumor	LUAD
TCGA-55-7816-01	0.103475353	0.839432633	0.036191651	Tumor	LUAD
TCGA-55-7903-01	0.130999953	0.568340975	0.040187613	Tumor	LUAD
TCGA-55-7907-01	0.09728852	0.56283844	0.05172414	Tumor	LUAD
TCGA-55-7910-01	0.091676002	0.778333417	0.043767949	Tumor	LUAD
TCGA-55-7911-01	0.123700177	0.806368602	0.036395147	Tumor	LUAD
TCGA-55-7913-01	0.0848651535	0.7166416091	0.0123844908	Tumor	LUAD
TCGA-55-7914-01	0.102696306	0.811567506	0.058140955	Tumor	LUAD
TCGA-55-7994-01	0.147697261	0.447767587	0.647729707	Tumor	LUAD
TCGA-55-7995-01	0.09057478	0.513862573	0.030749789	Tumor	LUAD
TCGA-55-8085-01	0.0789871385	0.8118903024	0.0096806297	Tumor	LUAD
TCGA-55-8087-01	0.0929264424	0.6569049047	0.01772743	Tumor	LUAD
TCGA-55-8089-01	0.0763215441	0.7764690306	0.0212210251	Tumor	LUAD
TCGA-55-8090-01	0.110009445	0.476469339	0.01650165	Tumor	LUAD
TCGA-55-8091-01	0.0920471593	0.4571275986	0.0153256705	Tumor	LUAD
TCGA-55-8092-01	0.091290997	0.647709151	0.012879173	Tumor	LUAD
TCGA-55-8094-01	0.093034318	0.839888383	0.014551527	Tumor	LUAD
TCGA-55-8096-01	0.095109993	0.8270338511	0.0163066678	Tumor	LUAD
TCGA-55-8097-01	0.105793852	0.5657668186	0.0214881089	Tumor	LUAD
TCGA-55-8203-01	0.100324511	0.861245805	0.020173693	Tumor	LUAD
TCGA-55-8204-01	0.0822478032	0.4697299174	0.0231869758	Tumor	LUAD
TCGA-55-8205-01	0.092978852	0.597891109	0.119123654	Tumor	LUAD
TCGA-55-8206-01	0.0979505981	0.5527143715	0.0074044822	Tumor	LUAD
TCGA-55-8207-01	0.0949686244	0.7127806337	0.0167839281	Tumor	LUAD
TCGA-55-8208-01	0.0822638417	0.798854264	0.0074023571	Tumor	LUAD
TCGA-55-8299-01	0.090217567	0.742979502	0.028774617	Tumor	LUAD
TCGA-55-8301-01	0.082985807	0.838216172	0.030330789	Tumor	LUAD
TCGA-55-8302-01	0.113618965	0.63144933	0.031363887	Tumor	LUAD
TCGA-55-8505-01	0.07366052	0.866412607	0.02656016	Tumor	LUAD
TCGA-55-8506-01	0.073041395	0.881461479	0.02285192	Tumor	LUAD
TCGA-55-8507-01	0.0821795997	0.8666037172	0.0331329325	Tumor	LUAD
TCGA-55-8508-01	0.075621937	0.759694487	0.029505684	Tumor	LUAD
TCGA-55-8510-01	0.079699687	0.609517158	0.021669031	Tumor	LUAD
TCGA-55-8511-01	0.077947239	0.81919601	0.094491525	Tumor	LUAD
TCGA-55-8512-01	0.089817271	0.552636657	0.028058195	Tumor	LUAD
TCGA-55-8513-01	0.060879704	0.779095728	0.024020076	Tumor	LUAD
TCGA-55-8514-01	0.080568175	0.848349936	0.012141653	Tumor	LUAD
TCGA-55-8614-01	0.081926074	0.572133899	0.028131279	Tumor	LUAD
TCGA-55-8615-01	0.087125047	0.494951792	0.019610847	Tumor	LUAD
TCGA-55-8616-01	0.082406362	0.8510970436	0.0412564463	Tumor	LUAD
TCGA-55-8619-01	0.0641317255	0.7456160705	0.0309278351	Tumor	LUAD
TCGA-55-8620-01	0.074559374	0.776873239	0.025511404	Tumor	LUAD
TCGA-55-8621-01	0.077989118	0.760898561	0.016134037	Tumor	LUAD
TCGA-55-A48X-01	0.087547749	0.672553179	0.03372074	Tumor	LUAD
TCGA-55-A48Y-01	0.090092296	0.801173793	0.029277464	Tumor	LUAD
TCGA-55-A48Z-01	0.072216573	0.719681078	0.022163934	Tumor	LUAD
TCGA-55-A490-01	0.092134584	0.870378797	0.037937743	Tumor	LUAD
TCGA-55-A491-01	0.086089315	0.81163291	0.030734485	Tumor	LUAD
TCGA-55-A492-01	0.08678862	0.56221971	0.028033473	Tumor	LUAD
TCGA-55-A493-01	0.084431169	0.667503005	0.048677611	Tumor	LUAD
TCGA-55-A494-01	0.082119763	0.86969941	0.034025375	Tumor	LUAD
TCGA-55-A4DF-01	0.099820235	0.80650367	0.028492546	Tumor	LUAD
TCGA-55-A4DG-01	0.092783773	0.811747128	0.029244629	Tumor	LUAD
TCGA-55-A57B-01	0.0846899432	0.566403708	0.0724847982	Tumor	LUAD
TCGA-62-8394-01	0.082766104	0.801027341	0.033080018	Tumor	LUAD
TCGA-62-8395-01	0.112783329	0.82352375	0.03145895	Tumor	LUAD
TCGA-62-8397-01	0.101739334	0.819498027	0.024021619	Tumor	LUAD
TCGA-62-8398-01	0.077053857	0.732843868	0.043676069	Tumor	LUAD
TCGA-62-8399-01	0.104268113	0.86379695	0.021842463	Tumor	LUAD
TCGA-62-8402-01	0.099425348	0.891504864	0.029621503	Tumor	LUAD
TCGA-62-A46O-01	0.085087758	0.875580722	0.031181102	Tumor	LUAD
TCGA-62-A46P-01	0.08381401	0.84617281	0.05996171	Tumor	LUAD
TCGA-62-A46R-01	0.079264186	0.895224692	0.044776119	Tumor	LUAD
TCGA-62-A46S-01	0.091554066	0.73885554	0.055617001	Tumor	LUAD
TCGA-62-A46U-01	0.080197414	0.837409673	0.034764591	Tumor	LUAD
TCGA-62-A46V-01	0.09073509	0.73634915	0.03195253	Tumor	LUAD
TCGA-62-A46Y-01	0.086925252	0.617889749	0.026753996	Tumor	LUAD
TCGA-62-A470-01	0.08496977	0.86235604	0.0251273	Tumor	LUAD
TCGA-62-A471-01	0.094465116	0.801368084	0.026922482	Tumor	LUAD
TCGA-62-A472-01	0.084996149	0.582485618	0.024390244	Tumor	LUAD
TCGA-64-1679-01	0.1084299719	0.5448209579	0.0160857909	Tumor	LUAD
TCGA-64-1681-01	0.0991220393	0.7602957586	0.0105042017	Tumor	LUAD
TCGA-64-5774-01	0.093411105	0.859439969	0.020804598	Tumor	LUAD
TCGA-64-5775-01	0.101495584	0.360763379	0.046355068	Tumor	LUAD
TCGA-64-5778-01	0.091285623	0.610332776	0.028689006	Tumor	LUAD
TCGA-64-5779-01	0.078995168	0.750058197	0.050937766	Tumor	LUAD
TCGA-64-5781-01	0.104740917	0.830609293	0.036406146	Tumor	LUAD
TCGA-64-5815-01	0.105427919	0.557609499	0.045750947	Tumor	LUAD
TCGA-67-4679-01	0.1156741408	0.601962019	0.0295631711	Tumor	LUAD
TCGA-67-6215-01	0.078469093	0.463076687	0.018238169	Tumor	LUAD
TCGA-67-6216-01	0.109537863	0.498983068	0.052474576	Tumor	LUAD
TCGA-67-6217-01	0.101028993	0.854937873	0.018431787	Tumor	LUAD
TCGA-69-7760-01	0.088210437	0.472479115	0.032041729	Tumor	LUAD
TCGA-69-7761-01	0.095803742	0.682987266	0.022708259	Tumor	LUAD
TCGA-69-7763-01	0.078608065	0.696810817	0.04393039	Tumor	LUAD
TCGA-69-7764-01	0.103194717	0.715921386	0.034104107	Tumor	LUAD
TCGA-69-7765-01	0.089330286	0.656826699	0.154753503	Tumor	LUAD
TCGA-69-7973-01	0.104289622	0.861897859	0.032449332	Tumor	LUAD
TCGA-69-7974-01	0.096165751	0.588876541	0.030540329	Tumor	LUAD
TCGA-69-7978-01	0.093013413	0.625347987	0.313412805	Tumor	LUAD
TCGA-69-7979-01	0.088075318	0.858534331	0.029502309	Tumor	LUAD
TCGA-69-7980-01	0.084808064	0.495358527	0.025681638	Tumor	LUAD
TCGA-69-8253-01	0.070790262	0.661581659	0.021420824	Tumor	LUAD
TCGA-69-8254-01	0.076740027	0.640771886	0.084137931	Tumor	LUAD
TCGA-69-8255-01	0.088266479	0.628536949	0.050742574	Tumor	LUAD
TCGA-69-8453-01	0.085170131	0.671571481	0.021891419	Tumor	LUAD
TCGA-69-A59K-01	0.084187473	0.812406753	0.023959948	Tumor	LUAD
TCGA-71-6725-01	0.085607443	0.642721172	0.031494141	Tumor	LUAD
TCGA-71-8520-01	0.066278852	0.576848821	0.029576588	Tumor	LUAD
TCGA-73-4658-01	0.095983392	0.830337076	0.02058882	Tumor	LUAD
TCGA-73-4658-11	0.1419670418	0.7150603055	0.0249654999	Normal	LUAD
TCGA-73-4676-01	0.124227852	0.421937657	0.042588867	Tumor	LUAD
TCGA-73-4676-11	0.102694203	0.743439726	0.044042796	Normal	LUAD
TCGA-73-7498-01	0.081015776	0.777002042	0.019169329	Tumor	LUAD
TCGA-73-7499-01	0.074732907	0.829363323	0.021576763	Tumor	LUAD
TCGA-73-A9RS-01	0.0704624503	0.8547812809	0.0182754443	Tumor	LUAD
TCGA-75-5122-01	0.101440739	0.603524061	0.017988693	Tumor	LUAD
TCGA-75-5125-01	0.097196179	0.50332815	0.030110532	Tumor	LUAD
TCGA-75-5126-01	0.071600803	0.668203531	0.039638032	Tumor	LUAD
TCGA-75-5146-01	0.092712772	0.795884569	0.038005522	Tumor	LUAD
TCGA-75-5147-01	0.087082397	0.809424058	0.001513692	Tumor	LUAD
TCGA-75-6203-01	0.0853540847	0.6884437117	0.0160245482	Tumor	LUAD
TCGA-75-6205-01	0.102021883	0.683622904	0.228751312	Tumor	LUAD
TCGA-75-6206-01	0.0573086673	0.8152162559	0.0249349717	Tumor	LUAD
TCGA-75-6207-01	0.094558186	0.819761414	0.009723704	Tumor	LUAD
TCGA-75-6211-01	0.089240579	0.754210473	0.040514547	Tumor	LUAD
TCGA-75-6212-01	0.080754422	0.492817863	0.03327787	Tumor	LUAD
TCGA-75-6214-01	0.0882968479	0.506337978	0.0323312535	Tumor	LUAD
TCGA-75-7025-01	0.09611811	0.51802226	0.05697138	Tumor	LUAD
TCGA-75-7027-01	0.101437242	0.863282296	0.013195272	Tumor	LUAD
TCGA-75-7030-01	0.106219885	0.685329443	0.053159618	Tumor	LUAD
TCGA-75-7031-01	0.139838513	0.663062149	0.045938955	Tumor	LUAD
TCGA-78-7143-01	0.086513829	0.414227621	0.016404464	Tumor	LUAD
TCGA-78-7145-01	0.081346455	0.3043526	0.01925624	Tumor	LUAD
TCGA-78-7146-01	0.097270595	0.81907626	0.021514713	Tumor	LUAD
TCGA-78-7147-01	0.088028777	0.757096721	0.034058657	Tumor	LUAD
TCGA-78-7148-01	0.092724882	0.598886845	0.053085817	Tumor	LUAD
TCGA-78-7149-01	0.0958829257	0.854899907	0.0402380278	Tumor	LUAD
TCGA-78-7150-01	0.100152397	0.831319796	0.048104226	Tumor	LUAD
TCGA-78-7152-01	0.100102332	0.75000695	0.037681714	Tumor	LUAD
TCGA-78-7153-01	0.11498767	0.877030538	0.02797286	Tumor	LUAD
TCGA-78-7154-01	0.095718917	0.846889824	0.040473463	Tumor	LUAD
TCGA-78-7155-01	0.083327771	0.841646252	0.045156666	Tumor	LUAD
TCGA-78-7156-01	0.085523186	0.772636411	0.027366473	Tumor	LUAD
TCGA-78-7158-01	0.104045894	0.701423432	0.04378236	Tumor	LUAD
TCGA-78-7159-01	0.100592095	0.692872971	0.072110483	Tumor	LUAD
TCGA-78-7160-01	0.0859967378	0.7672500355	0.03267807	Tumor	LUAD
TCGA-78-7161-01	0.113910556	0.378631284	0.023198012	Tumor	LUAD
TCGA-78-7162-01	0.1131209222	0.8195634785	0.0243939394	Tumor	LUAD
TCGA-78-7163-01	0.0788983691	0.3881211296	0.0134005764	Tumor	LUAD
TCGA-78-7166-01	0.081019351	0.696543002	0.022800051	Tumor	LUAD
TCGA-78-7167-01	0.1249964196	0.8263759723	0.0263608805	Tumor	LUAD
TCGA-78-7220-01	0.1152368404	0.8128142248	0.0285714286	Tumor	LUAD
TCGA-78-7535-01	0.090225664	0.527495308	0.028066999	Tumor	LUAD
TCGA-78-7536-01	0.1106912848	0.7568205465	0.0193396226	Tumor	LUAD
TCGA-78-7537-01	0.1133059262	0.7205213866	0.0170446542	Tumor	LUAD
TCGA-78-7539-01	0.0773129241	0.7230286631	0.0242742332	Tumor	LUAD
TCGA-78-7540-01	0.0823084152	0.368579274	0.0164233577	Tumor	LUAD
TCGA-78-7542-01	0.0914744877	0.4143156325	0.0336305732	Tumor	LUAD
TCGA-78-7633-01	0.1306047435	0.8118140913	0.0144586416	Tumor	LUAD
TCGA-78-8640-01	0.080729221	0.782273282	0.039980497	Tumor	LUAD
TCGA-78-8648-01	0.070875037	0.760746507	0.029468044	Tumor	LUAD
TCGA-78-8655-01	0.0778011117	0.5471982592	0.0343161752	Tumor	LUAD
TCGA-78-8660-01	0.08287713	0.8202331855	0.0258747821	Tumor	LUAD
TCGA-78-8662-01	0.0753014043	0.9058307062	0.029636282	Tumor	LUAD
TCGA-80-5607-01	0.12314877	0.54664979	0.0410598	Tumor	LUAD
TCGA-80-5608-01	0.097581504	0.650723642	0.032214156	Tumor	LUAD
TCGA-80-5611-01	0.08566442	0.788035403	0.031711555	Tumor	LUAD
TCGA-83-5908-01	0.089716984	0.538201524	0.047090551	Tumor	LUAD
TCGA-86-6562-01	0.093025521	0.606093091	0.021337637	Tumor	LUAD
TCGA-86-6851-01	0.083747268	0.59162429	0.024780427	Tumor	LUAD
TCGA-86-7701-01	0.08658868	0.790242913	0.03385337	Tumor	LUAD
TCGA-86-7711-01	0.0954470466	0.8213718395	0.021987244	Tumor	LUAD
TCGA-86-7713-01	0.111974821	0.827819777	0.046142433	Tumor	LUAD
TCGA-86-7714-01	0.103448668	0.408207975	0.042284684	Tumor	LUAD
TCGA-86-7953-01	0.091340917	0.475809938	0.027982605	Tumor	LUAD
TCGA-86-7954-01	0.104545205	0.560012048	0.019384514	Tumor	LUAD
TCGA-86-7955-01	0.072021902	0.70951373	0.029072561	Tumor	LUAD
TCGA-86-8054-01	0.08965422	0.8972164	0.01504776	Tumor	LUAD
TCGA-86-8055-01	0.1074666049	0.6466431329	0.0231069477	Tumor	LUAD
TCGA-86-8056-01	0.0840768098	0.752101536	0.0141271443	Tumor	LUAD
TCGA-86-8073-01	0.1010616522	0.7062082832	0.2919038817	Tumor	LUAD
TCGA-86-8074-01	0.1220449454	0.3823431955	0.0144685182	Tumor	LUAD
TCGA-86-8075-01	0.0930401596	0.4335464451	0.011675286	Tumor	LUAD
TCGA-86-8076-01	0.085973505	0.6702163462	0.0157522668	Tumor	LUAD
TCGA-86-8278-01	0.089023811	0.497919402	0.027938622	Tumor	LUAD
TCGA-86-8279-01	0.08911438	0.480875557	0.057928235	Tumor	LUAD
TCGA-86-8280-01	0.073830942	0.605227005	0.037157876	Tumor	LUAD
TCGA-86-8281-01	0.091273472	0.550756682	0.034574468	Tumor	LUAD
TCGA-86-8358-01	0.093390349	0.877737076	0.021170787	Tumor	LUAD
TCGA-86-8359-01	0.098111961	0.747342572	0.026075352	Tumor	LUAD
TCGA-86-8585-01	0.0582029003	0.7559803276	0.0328785812	Tumor	LUAD
TCGA-86-8668-01	0.08255867	0.456877174	0.025163192	Tumor	LUAD
TCGA-86-8669-01	0.088965309	0.510578558	0.035154208	Tumor	LUAD
TCGA-86-8671-01	0.080043251	0.787891149	0.024307371	Tumor	LUAD
TCGA-86-8672-01	0.066411694	0.876953112	0.1147176	Tumor	LUAD
TCGA-86-8673-01	0.080425254	0.5073993948	0.0288862737	Tumor	LUAD
TCGA-86-8674-01	0.076194835	0.753271383	0.023121387	Tumor	LUAD
TCGA-86-A456-01	0.088233719	0.645856039	0.031792231	Tumor	LUAD
TCGA-86-A4D0-01	0.089283649	0.850933954	0.030871476	Tumor	LUAD
TCGA-86-A4JF-01	0.070704855	0.762430289	0.227950798	Tumor	LUAD
TCGA-86-A4P7-01	0.079845317	0.810510256	0.029955947	Tumor	LUAD
TCGA-86-A4P8-01	0.069233435	0.795672379	0.009946342	Tumor	LUAD
TCGA-91-6828-01	0.1016663503	0.7794414402	0.0359358842	Tumor	LUAD
TCGA-91-6829-01	0.122522384	0.868584576	0.033793711	Tumor	LUAD
TCGA-91-6830-01	0.1325627	0.57539873	0.06723178	Tumor	LUAD
TCGA-91-6831-01	0.089831724	0.836923063	0.018195321	Tumor	LUAD
TCGA-91-6835-01	0.1030226758	0.7858763318	0.0192359794	Tumor	LUAD
TCGA-91-6836-01	0.089105875	0.640943227	0.405838232	Tumor	LUAD
TCGA-91-6840-01	0.0821736634	0.3833287711	0.0151678013	Tumor	LUAD
TCGA-91-6847-01	0.0684103473	0.6985448577	0.0451371146	Tumor	LUAD
TCGA-91-6848-01	0.111774271	0.653997335	0.044085936	Tumor	LUAD
TCGA-91-6849-01	0.085138946	0.60026534	0.021956857	Tumor	LUAD
TCGA-91-7771-01	0.089189982	0.816878855	0.032404282	Tumor	LUAD
TCGA-91-8496-01	0.071156181	0.774736523	0.036699088	Tumor	LUAD
TCGA-91-8497-01	0.0699057169	0.8047761865	0.0217412499	Tumor	LUAD
TCGA-91-8499-01	0.0727842875	0.8364959584	0.0292272955	Tumor	LUAD
TCGA-91-A4BC-01	0.079824161	0.782205327	0.036781892	Tumor	LUAD
TCGA-91-A4BD-01	0.09319531	0.48020843	0.0424933	Tumor	LUAD
TCGA-93-7347-01	0.107393515	0.758083728	0.036253	Tumor	LUAD
TCGA-93-7348-01	0.104410529	0.708935011	0.04065534	Tumor	LUAD
TCGA-93-8067-01	0.089562172	0.792434823	0.030935808	Tumor	LUAD
TCGA-93-A4JN-01	0.0636554702	0.7786885826	0.0117571268	Tumor	LUAD
TCGA-93-A4JO-01	0.071616479	0.680481203	0.031865764	Tumor	LUAD
TCGA-93-A4JP-01	0.066060284	0.68962684	0.031850354	Tumor	LUAD
TCGA-93-A4JQ-01	0.059727874	0.753782294	0.020043892	Tumor	LUAD
TCGA-95-7039-01	0.131029223	0.832905398	0.423659195	Tumor	LUAD
TCGA-95-7043-01	0.10177198	0.83528846	0.04400738	Tumor	LUAD
TCGA-95-7562-01	0.0890521906	0.895717743	0.0103144836	Tumor	LUAD
TCGA-95-7567-01	0.088894214	0.874520991	0.01277158	Tumor	LUAD
TCGA-95-7944-01	0.092285103	0.832794044	0.028926637	Tumor	LUAD
TCGA-95-7947-01	0.086056953	0.780822887	0.034699954	Tumor	LUAD
TCGA-95-7948-01	0.092520062	0.523728594	0.023412877	Tumor	LUAD
TCGA-95-8039-01	0.097366034	0.485616318	0.050556832	Tumor	LUAD
TCGA-95-8494-01	0.068682438	0.384231499	0.024239486	Tumor	LUAD
TCGA-95-A4VK-01	0.0908913	0.75819346	0.03195991	Tumor	LUAD
TCGA-95-A4VN-01	0.078775686	0.626587565	0.025788978	Tumor	LUAD
TCGA-95-A4VP-01	0.078554881	0.82101554	0.028810611	Tumor	LUAD
TCGA-97-7546-01	0.094477209	0.840908168	0.0299511	Tumor	LUAD
TCGA-97-7547-01	0.108024762	0.727000922	0.016855565	Tumor	LUAD
TCGA-97-7552-01	0.094300619	0.709411522	0.023643604	Tumor	LUAD
TCGA-97-7553-01	0.0976114036	0.6538838349	0.0306401052	Tumor	LUAD
TCGA-97-7554-01	0.105657936	0.791978307	0.037727523	Tumor	LUAD
TCGA-97-7937-01	0.120899851	0.739034202	0.048853555	Tumor	LUAD
TCGA-97-7938-01	0.10006475	0.51532289	0.03983023	Tumor	LUAD
TCGA-97-7941-01	0.060050554	0.5353164861	0.027147541	Tumor	LUAD
TCGA-97-8171-01	0.096954351	0.805501691	0.033471646	Tumor	LUAD
TCGA-97-8172-01	0.097274702	0.779756842	0.036329297	Tumor	LUAD
TCGA-97-8174-01	0.090017316	0.742085605	0.029025323	Tumor	LUAD
TCGA-97-8175-01	0.0758742704	0.6198709237	0.0283079909	Tumor	LUAD
TCGA-97-8176-01	0.081965282	0.862643617	0.0375807399	Tumor	LUAD
TCGA-97-8177-01	0.102891537	0.812229989	0.03086164	Tumor	LUAD
TCGA-97-8179-01	0.082468162	0.569539586	0.023585329	Tumor	LUAD
TCGA-97-8547-01	0.077413742	0.56568912	0.023872375	Tumor	LUAD
TCGA-97-8552-01	0.082316973	0.574384528	0.032802338	Tumor	LUAD
TCGA-97-A4LX-01	0.070920626	0.778101808	0.025890953	Tumor	LUAD
TCGA-97-A4M0-01	0.068150089	0.8168649436	0.0227701994	Tumor	LUAD
TCGA-97-A4M1-01	0.070790921	0.760014197	0.010817942	Tumor	LUAD
TCGA-97-A4M2-01	0.068539995	0.679791674	0.030636833	Tumor	LUAD
TCGA-97-A4M3-01	0.0729910369	0.8195771532	0.0344660194	Tumor	LUAD
TCGA-97-A4M5-01	0.068687077	0.65208468	0.040534775	Tumor	LUAD
TCGA-97-A4M6-01	0.067824864	0.73752295	0.023379154	Tumor	LUAD
TCGA-97-A4M7-01	0.079791094	0.678919278	0.026004403	Tumor	LUAD
TCGA-99-7458-01	0.099218575	0.733843609	0.040618956	Tumor	LUAD
TCGA-99-8025-01	0.092327448	0.383290041	0.034907598	Tumor	LUAD
TCGA-99-8028-01	0.09720783	0.727787354	0.021746376	Tumor	LUAD
TCGA-99-8032-01	0.0915193143	0.8495687839	0.0394653662	Tumor	LUAD
TCGA-99-8033-01	0.1016565525	0.6517046006	0.0058226731	Tumor	LUAD
TCGA-99-AA5R-01	0.071519788	0.800477822	0.030851641	Tumor	LUAD
TCGA-AV-A03D-2011	0.082580426	0.79668268	0.032508631	Normal	LUAD
TCGA-AV-A03D-20-120	0.082580426	0.79668268	0.032508631	Normal	LUAD
TCGA-AV-A03D-20-210	0.082580426	0.79668268	0.032508631	Normal	LUAD
TCGA-AV-A03D-20-38	0.082580426	0.79668268	0.032508631	Normal	LUAD
TCGA-J2-8192-01	0.0752026917	0.5546859277	0.0215875682	Tumor	LUAD
TCGA-J2-8194-01	0.098475082	0.8031553771	0.0161078238	Tumor	LUAD
TCGA-J2-A4AD-01	0.083351321	0.741601255	0.040159944	Tumor	LUAD
TCGA-J2-A4AE-01	0.08606694	0.54139835	0.01938924	Tumor	LUAD
TCGA-J2-A4AG-01	0.079968769	0.758834787	0.021631167	Tumor	LUAD
TCGA-L4-A4E5-01	0.060111441	0.867559437	0.024704941	Tumor	LUAD
TCGA-L4-A4E6-01	0.080863176	0.701262325	0.075198565	Tumor	LUAD
TCGA-L9-A443-01	0.08497823	0.760628416	0.036388761	Tumor	LUAD
TCGA-L9-A444-01	0.075382469	0.814217923	0.05029164	Tumor	LUAD
TCGA-L9-A50W-01	0.073674232	0.431461383	0.020769493	Tumor	LUAD
TCGA-L9-A5IP-01	0.06422979	0.7448547	0.02385612	Tumor	LUAD
